income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,claims_no,claims_am,nights_booked,shop_am,outcome_damage_inc,credit_use_ic_0.0,credit_use_ic_1.0,credit_use_ic_Undefined,insurance_ic_0.0,insurance_ic_1.0,insurance_ic_Undefined,spa_ic_0.0,spa_ic_1.0,spa_ic_Undefined,married_cd_False,married_cd_True,sport_ic_0.0,sport_ic_1.0,sport_ic_Undefined,marketing_permit_0.0,marketing_permit_1.0,marketing_permit_Undefined,urban_ic_0.0,urban_ic_1.0,urban_ic_Undefined,dining_ic_0.0,dining_ic_1.0,dining_ic_Undefined,presidential_0.0,presidential_1.0,presidential_Undefined,prev_stay_0.0,prev_stay_1.0,prev_stay_Undefined,prev_all_in_stay_0.0,prev_all_in_stay_1.0,prev_all_in_stay_Undefined,company_ic_0.0,company_ic_1.0,company_ic_Undefined,gender_M,gender_Undefined,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0.0,retired_1.0,retired_Undefined,gold_status_0.0,gold_status_1.0,gold_status_Undefined
1.3206707096386043,0.5771208699896565,0.9990011594963043,0.0,0.0,0.2736531498628119,1.0,0.6309297535714574,0.3052446134285312,0.32,2.9141274161468447,0.6931471805599453,0.0,0.0,-0.5636735465545227,0.0,0.0,0.19605775419402463,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.93155984381451,0.44761461791667556,0.5390317378001254,7.924072324923417,1.9459101490553132,0.24712849099428214,0.8,0.46497352071792736,-0.18269863415769236,0.32,2.9141274161468447,0.0,0.0,0.6931471805599453,1.0830728013870443,0.0,0.0,0.03372799163004341,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.007041303487275468,-0.0284530577501245,-0.023200075992142067,0.0,0.0,0.10067897821375886,-0.8,-0.6309297535714573,0.05681640863185284,1.2,0.0,0.0,-0.5,0.0,0.2703237974029805,0.0,0.0,0.5115226309797535,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.42409622502645894,0.041714876027468234,-0.01697721560567222,0.0,0.0,0.15439727400798292,-0.2,0.0,-0.5453447789720941,0.2,0.0,0.0,0.5,0.0,0.4084380072303378,0.0,0.0,0.8651636163189351,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.5483088351110338,-0.6124880611006698,1.0178304432399519,0.0,0.0,-0.869453057760477,0.2,-1.6309297535714573,0.4288280629996227,1.36,2.9141274161468447,0.0,-0.5,0.0,-0.15995508705917086,0.0,0.0,-0.536429006164939,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.3068579949752091,-0.6124880611006698,2.3856476551326127,7.541683099882111,1.6094379124341003,-0.869453057760477,-0.2,0.0,-0.21872794727097256,0.04,0.0,0.0,0.0,0.0,-0.016528792238453726,1.0986122886681098,0.0,-0.43487199937743287,0.0,1.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.34674039217909103,0.22927500717032043,-0.06751977403362315,0.0,0.0,-0.0823200978001054,0.0,0.0,-0.44507420118622326,-0.92,0.0,0.0,-0.5,0.0,-0.10152215213221202,0.0,0.0,-0.536429006164939,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.08786850468940428,0.11304462363203585,-0.17072974028127103,6.98100574072173,1.3862943611198906,0.16473912619801742,-0.6,-0.1659562328535303,-0.19392787492970048,-0.56,0.0,0.6931471805599453,0.5,1.0986122886681098,0.7643477017854506,0.0,0.0,0.6884085050049605,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.0,0.2618595071429147,-0.7764982595280423,-0.72,-4.981733722339869,0.0,0.0,0.0,0.0,0.0,0.0,-0.43487199937743287,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.4,0.0,0.05681640863185284,0.64,0.0,0.0,-0.5,0.6931471805599453,0.4084380072303378,0.0,0.0,-0.43487199937743287,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.4,-0.6309297535714573,0.7930591145931963,1.52,0.0,0.0,-0.5,0.0,-0.16526717205253075,0.0,0.0,-0.43487199937743287,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.6478294036525434,0.21002132373098253,0.4628535524973299,0.0,1.0986122886681098,0.2367857384561085,0.4,0.2618595071429147,2.264695147927947,-0.2,2.9141274161468447,0.0,0.5,1.3862943611198906,1.4496066659288769,0.0,0.0,0.5651280006225673,8.20762229065684,0.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.5976162068482568,0.30921081001404543,0.6339549536871689,0.0,0.0,0.1430692450195971,-0.6,1.2231200766288135,-0.6408868458081707,-0.8,0.0,0.0,0.0,0.0,0.36594132728345863,0.0,0.0,0.7109810456778399,6.942069454279388,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.16955331958196848,0.1345627086682463,-0.14847549516506364,0.0,0.0,-0.0823200978001054,-0.4,-0.6309297535714573,0.6665695372163014,-1.08,0.0,0.0,-0.5,0.0,-0.24494844695292917,0.0,0.0,-0.536429006164939,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,0.48546177772415294,0.724943981539643,6.745236349484363,1.0986122886681098,0.2654520490675719,-0.8,0.2618595071429147,-0.4983790217069534,-0.32,0.0,0.0,0.5,0.6931471805599453,1.194626586247602,1.0986122886681098,7.501634457883413,-0.43487199937743287,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.2918997942755308,-0.6124880611006698,0.2137137119328852,0.0,0.0,-0.869453057760477,0.4,0.0,0.19100559947948634,-0.56,0.0,0.0,0.0,0.0,0.647481831931533,0.0,0.0,-0.43487199937743287,8.070768520098483,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,-1.2,-0.3690702464285425,1.0874557153979236,1.32,2.9141274161468447,0.0,-0.5,0.0,0.6315455769514533,0.0,0.0,0.4099656241922473,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1.0609604212688384,0.4731214797745473,-0.017753622699068463,0.0,0.0,-0.869453057760477,-0.6,0.46497352071792736,1.1054077647169958,-0.28,0.0,0.0,0.0,0.0,-1.4295434004721854,0.0,0.0,-0.536429006164939,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.23391236319575906,-0.006295090359272781,0.48502776434760947,0.0,0.0,-0.869453057760477,-0.6,0.2618595071429147,0.24465702528681535,0.68,2.9141274161468447,0.0,-0.5,0.0,-0.7920932012689982,0.0,0.0,-0.43487199937743287,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.3630760537659626,0.38760395266083586,-0.2314902124400142,0.0,0.0,-0.869453057760477,-0.2,0.1403139955899648,-0.8960900103349312,0.36,0.0,0.0,0.0,0.0,0.05252831267522489,0.0,0.0,-0.43487199937743287,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.0,0.2618595071429147,0.45132924130727303,0.36,0.0,0.0,0.5,0.0,1.0724486314003245,0.6931471805599453,7.428333194190806,-0.43487199937743287,0.0,1.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.34624129764379485,-0.6124880611006698,0.25164942904672427,0.0,0.0,-0.869453057760477,0.0,-1.6309297535714573,0.9532583381325438,0.16,2.9141274161468447,0.0,0.5,0.6931471805599453,0.2331392024494613,0.0,0.0,-0.536429006164939,8.141161808057218,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.3630760537659626,-0.6124880611006698,-0.210067834300551,0.0,0.0,-0.869453057760477,-0.2,-0.6309297535714573,-1.0504384484366207,0.24,0.0,0.0,0.0,0.0,-0.5583614615611628,0.0,0.0,-0.43487199937743287,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.2,0.0,-0.4020815549244583,-0.76,0.0,0.0,-0.5,0.0,-0.4786801866607645,0.0,0.0,-0.8518938829506677,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.8,-0.1659562328535303,-0.19078095673485937,0.32,-4.981733722339869,0.0,0.0,0.0,0.0,0.0,0.0,-0.43487199937743287,0.0,1.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,1.0,0.0,0.49691271202890475,0.04,0.0,0.0,0.0,0.0,0.5093676221041757,0.0,0.0,0.03372799163004341,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,0.03935941806683169,0.0,0.0,-0.869453057760477,0.2,-1.6309297535714573,-0.9908223949863434,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8518938829506677,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.8571801337239445,0.2819916012094744,0.6885568640220775,0.0,0.0,0.11654854752986021,0.4,0.2618595071429147,-0.1846430966726878,0.96,2.9141274161468447,0.0,-0.5,0.0,2.049872270178545,0.6931471805599453,0.0,0.7915056811584691,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.06975788257890887,0.06579097245914799,-0.1442344898781256,0.0,0.0,0.060693743316524176,0.2,-0.1659562328535303,-0.5686815637466921,1.2,0.0,0.0,-0.5,0.0,0.4084380072303378,0.0,0.0,0.45074987520327836,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.3320558942925527,0.24151057412755977,-0.13074555497260676,0.0,0.0,-0.869453057760477,1.0,0.1403139955899648,1.4323845569117633,0.84,0.0,0.0,-0.5,0.0,0.4031259222369779,0.0,0.0,-0.536429006164939,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.34429225810281766,-0.40552495512760384,-0.2270011947672267,0.0,0.0,-0.869453057760477,0.0,-0.1659562328535303,-0.7800671789460932,0.12,0.0,0.0,-0.5,0.0,-1.057697450936993,0.0,0.0,-0.536429006164939,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.4,-0.3690702464285425,-1.2537291840917246,-0.6,-4.981733722339869,0.0,-0.5,0.0,-1.445479655452265,0.0,0.0,-0.43487199937743287,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.9344202983023956,0.4473682608916018,0.20640634634129593,0.0,0.0,-0.869453057760477,-0.2,-0.9999999999999998,0.21372166661626762,0.44,0.0,0.0,-0.5,0.0,0.2703237974029805,0.0,0.0,0.5337279916300436,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.08498434072783644,-0.6124880611006698,-0.22163254812675107,0.0,0.0,-0.0823200978001054,0.8,-0.6309297535714573,-0.8133384385167313,-1.0,0.0,0.0,-0.5,0.0,-1.4136071454921058,0.0,0.0,-0.8518938829506677,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.9931917181861912,0.6228670075104663,2.067576915772594,0.0,0.0,0.0,-1.0,-0.6309297535714573,-0.664376980888915,0.96,2.9141274161468447,0.0,-0.5,0.0,2.1136172900988637,0.0,0.0,0.6564571699446364,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.9649699042554747,-0.6124880611006698,1.9725313908407898,5.84354441703136,0.6931471805599453,0.19893296066453142,1.6,1.0959032742893844,-0.09235959445804538,-0.28,2.9141274161468447,0.6931471805599453,0.5,1.3862943611198906,1.2264990962077613,0.0,0.0,0.5945007474065187,6.830653712009463,1.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.5907516002935527,0.6086455392982305,2.0578785429636874,0.0,0.0,-0.869453057760477,0.0,-0.1659562328535303,-0.02320771842556303,-0.12,4.981733722339869,0.0,0.0,0.0,-1.1373787258373913,0.0,0.0,-0.6673587597363964,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.15205448009346198,-0.18097774611404857,0.6789552448118743,0.0,0.0,0.18306126939717968,-0.4,1.6558693746468152,0.8691971644852191,-0.68,0.0,0.0,0.0,0.0,-1.2861171056514684,0.0,0.0,0.8095922841663841,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.5376192709829186,0.41645462115652293,0.050518467840797075,0.0,0.0,0.10067897821375886,-0.2,0.1403139955899648,-0.028557555360523106,-0.92,0.0,0.0,0.0,0.0,0.07908873764202436,0.0,0.0,0.5651280006225673,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.36734998616798614,-0.6124880611006698,-0.2323896763541246,0.0,0.0,-0.869453057760477,0.2,-0.6309297535714573,-0.7268185100752526,-0.2,0.0,0.0,0.5,0.0,1.194626586247602,0.0,0.0,-0.6673587597363964,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.0693493637929248,0.603189774519726,0.8645883275137285,0.0,0.0,-0.869453057760477,0.4,0.1403139955899648,0.23003625481506476,-0.16,2.9141274161468447,0.0,0.0,0.0,0.16939418252914257,0.0,0.0,0.3154648767857288,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.8548896856388105,0.204479941592103,0.7023678864164675,0.0,0.0,0.16473912619801742,-0.2,0.36907024642854275,0.6783924330299056,-0.04,2.9141274161468447,0.6931471805599453,0.5,1.3862943611198906,1.5399121108159952,0.0,0.0,0.9635709938350613,6.950490492397379,1.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.36734998616798614,0.38751193889933017,-0.2323896763541246,0.0,0.0,-0.869453057760477,-0.8,0.36907024642854275,-0.43890803668491,-1.08,0.0,0.0,-0.5,0.0,-0.6805394164084404,0.0,0.0,-0.536429006164939,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.28461042987839913,-0.18097774611404857,-0.20652783088665802,0.0,0.0,-0.0823200978001054,0.4,0.36907024642854275,-0.3962851406386992,-1.08,0.0,0.0,-0.5,0.0,-1.1798754057842704,0.0,0.0,-0.43487199937743287,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.9399431263368725,0.324846989309611,3.263421229253473,5.247024072160486,0.6931471805599453,-0.869453057760477,0.2,-0.9999999999999998,-0.20097869399530335,0.04,0.0,1.6094379124341003,0.5,0.6931471805599453,1.6674021506566326,0.0,0.0,0.9003838047392007,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.013351736796232494,-0.6124880611006698,1.2910424728348138,0.0,0.0,0.24712849099428214,0.4,1.1826583386441383,-0.5722572281910342,-0.32,0.0,0.0,0.0,0.0,0.43499843219713724,1.0986122886681098,0.0,0.575131032149468,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.686438972368999,0.35561819909163384,0.012984726634036537,0.0,0.0,0.11654854752986021,0.4,0.2618595071429147,0.7711791709308905,-0.8,0.0,0.0,0.0,0.0,-0.903646986129556,0.0,0.0,0.38059287740829606,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
