income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,sect_empl,fam_adult_size,children_no,tenure_mts,claims_no,claims_am,nights_booked,shop_am,credit_use_ic_False,credit_use_ic_True,credit_use_ic_Undefined,insurance_ic_False,insurance_ic_True,insurance_ic_Undefined,spa_ic_False,spa_ic_True,spa_ic_Undefined,married_cd_ic_False,married_cd_ic_True,sport_ic_False,sport_ic_True,sport_ic_Undefined,marketing_permit_ic_False,marketing_permit_ic_True,marketing_permit_ic_Undefined,urban_ic_False,urban_ic_True,urban_ic_Undefined,dining_ic_False,dining_ic_True,dining_ic_Undefined,presidential_ic_False,presidential_ic_True,presidential_ic_Undefined,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,prev_stay_ic_False,prev_stay_ic_True,prev_stay_ic_Undefined,prev_all_in_stay_ic_False,prev_all_in_stay_ic_True,prev_all_in_stay_ic_Undefined,company_ic_False,company_ic_True,company_ic_Undefined,gender_M,gender_Undefined,gender_V,shop_use_ic_False,shop_use_ic_True,shop_use_ic_Undefined,retired_ic_False,retired_ic_True,retired_ic_Undefined,gold_status_ic_False,gold_status_ic_True,gold_status_ic_Undefined
0.41586948302336535,0.22251554817534677,0.8940615876075044,6.333279628139691,1.3862943611198906,0.2777746798193014,-1.0,0.3547556456757271,-0.5634079370606727,0.08333333333333333,0.0,0.0,0.0,0.22849249102640196,0.0,0.0,0.9827365556509192,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.37388772981402374,-0.6982122049081693,-0.23673491800508625,0.0,0.0,-0.7773981450079146,-0.75,0.0,-1.2169844574076314,-0.5,0.0,0.0,0.0,-1.2599985575669483,0.0,0.0,-0.27243756856691875,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.8248446932055769,0.34150777593391823,0.2144971985958485,0.0,0.0,-0.7773981450079146,0.75,-1.3547556456757268,1.0559462976473486,0.5833333333333334,0.0,-0.5,0.0,0.059694537062207585,0.0,0.0,-0.27243756856691875,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.349230947586616,0.16481688835814373,1.5117466974364588,7.424761761823209,1.0986122886681098,0.28489156036564545,-0.5,0.0,0.3737781863677477,-0.5833333333333334,0.0,0.5,0.6931471805599453,0.3052188337373994,0.0,0.0,0.8218120328819019,6.825688526591135,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.24009111941446856,0.0874099602801578,1.8429312768578452,0.0,0.6931471805599453,0.16264309581536643,0.0,0.0,-1.6485098462099164,-0.875,0.6931471805599453,0.5,0.0,-0.7638348747024983,0.6931471805599453,0.0,-0.27243756856691875,6.925598037572447,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.32493431123176686,-0.3406020302929754,0.6598326423206682,4.770684624465665,1.0986122886681098,0.2533997897012408,2.0,0.8547556456757273,-0.531377938450811,0.20833333333333334,0.0,0.0,0.0,-0.12444868544418627,0.0,0.0,0.5423249388877636,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.2992320529131383,0.2560424190482273,1.2298440002191477,0.0,0.0,0.3515707720072185,0.5,-0.854755645675727,0.5552486147543323,-0.25,0.0,0.5,0.0,1.0264464552207753,0.0,0.0,0.8473320943553588,0.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.37388772981402374,-0.6982122049081693,-0.2374960048663846,0.0,0.0,-0.7773981450079146,-0.25,0.19009117769282388,-0.4081148552748019,-0.5416666666666666,0.0,0.0,0.0,-0.7945254117868973,0.0,0.0,-0.69713590556265,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.2188367197183363,-0.6982122049081693,0.4575782623313025,0.0,0.0,0.14124512687173177,1.75,1.1299255022823314,-2.117261400597908,-0.5416666666666666,0.0,0.5,0.0,-0.7382594271321659,0.0,0.0,0.6552431315104882,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.5960508860268213,0.27489826483623914,0.2767686436956133,7.106606137727303,1.6094379124341003,0.2620992806465889,-0.75,1.1299255022823314,0.14112100206049072,-0.16666666666666666,0.0,0.5,1.0986122886681098,1.2105896777271692,0.0,0.0,1.0352641023230897,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.006576876457316207,0.3444171441423668,0.12417675344383959,0.0,0.0,0.16264309581536643,-0.5,0.5000000000000001,0.5026623069621988,0.8333333333333334,0.0,-0.5,0.0,-0.6410727263649024,0.0,0.0,0.8039830131944916,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.36816994036249695,-0.6982122049081693,-0.15646974256306298,0.0,0.0,0.0,-0.5,0.8547556456757273,0.6619673334322658,-0.9583333333333334,0.0,-0.5,0.0,-1.254883468052882,0.6931471805599453,0.0,-0.05459212630827448,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.37388772981402374,-0.6982122049081693,-0.22839379539392043,0.0,0.0,-0.7773981450079146,-1.0,-2.209511291351454,-0.5966798829870036,0.375,0.0,-0.5,0.0,0.0,0.0,0.0,-0.27243756856691875,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1.2973866378413705,0.2668106493831751,2.960338163062472,0.0,0.0,0.14124512687173177,0.25,-0.4999999999999999,0.21960854719143452,1.1666666666666667,0.0,-0.5,0.0,0.33079428130773186,0.0,0.0,0.5260602047281708,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.40209434200260064,0.18570006395630914,-0.09663119066280423,0.0,0.0,-0.7773981450079146,0.5,-0.854755645675727,1.8789525743838498,0.9583333333333334,0.0,-0.5,0.0,-0.07841287981758781,0.0,0.0,-0.27243756856691875,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.859808126822644,-0.19603045268460936,-0.08850761350875905,0.0,0.0,-0.7773981450079146,-0.5,0.19009117769282388,-0.6059812534085987,1.375,0.0,-0.5,0.0,0.26429811762486743,0.0,0.0,0.20478831510098292,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.06783368230674656,-0.02064781798655085,-0.22161092594763043,0.0,0.0,0.24400373534466782,1.25,-1.3547556456757268,-0.6172006819071063,-0.875,0.0,0.0,0.0,-1.398105974446744,0.0,0.0,-0.5092038975949189,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.3023697554965129,0.14159871237270633,-0.14652870360173886,0.0,0.0,0.08130200942150091,-1.0,-0.854755645675727,0.8251893549662196,-0.875,0.0,0.0,0.0,-0.5336558465695059,0.0,0.0,0.5732362150321955,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.1740994740393011,0.3069471598545104,-0.18605209704356626,0.0,0.0,-0.7773981450079146,-0.25,0.0,0.6807265071818038,-1.125,0.0,-0.5,0.0,-0.28813154989431417,0.0,0.0,-0.27243756856691875,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.4441767217703494,0.5162714777217778,0.881520100427878,0.0,0.0,-0.7773981450079146,0.5,-2.209511291351454,1.9451484554438505,0.9166666666666666,0.0,-0.5,0.0,0.5405129513844582,0.0,0.0,-0.5092038975949189,8.625010265489616,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0.6359513359190655,0.3012848306539023,0.2338745478235901,0.0,0.0,0.3253741551073228,0.0,-0.4999999999999999,-1.8498316304730404,0.6666666666666666,0.0,0.0,0.0,-0.11933359593011979,0.0,0.0,0.8473320943553588,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.27885674263443416,0.035529279946395716,1.1486347954970575,0.0,0.6931471805599453,0.1964091504788918,0.0,-0.854755645675727,-0.02276923458600342,-0.875,0.0,0.5,0.0,0.3359093708217984,0.0,0.0,0.17043946550884911,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.22153675708471704,-0.22425306328106182,0.41524691636315425,0.0,0.0,0.21023442096550482,-0.75,0.3547556456757271,0.32292233007191284,-0.16666666666666666,0.6931471805599453,0.0,0.0,-0.1039883273879203,0.0,0.0,1.1430839225090894,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.19651256226582628,0.1134429035808724,0.05226695953194099,0.0,0.0,0.1964091504788918,0.25,0.5000000000000001,0.4210360632555122,-0.9166666666666666,0.0,0.0,0.0,0.044349268520008096,0.0,0.0,0.8218120328819019,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.22018465503605364,-0.15184684239714646,-0.22311501182117296,0.0,0.0,-0.7773981450079146,0.5,-0.4999999999999999,-1.3788720497823774,0.6666666666666666,0.0,-0.5,0.0,0.5302827723563253,0.0,0.0,0.6676037936806919,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.833547721290684,0.26188205680026083,0.34794908789234186,0.0,0.0,0.2916015803787529,0.25,0.5000000000000001,-0.13633948127416187,0.5,0.0,0.5,0.0,0.36659990790619734,0.0,0.0,1.3009081169161505,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.5558215235161963,0.27269534403893136,0.949118077552511,7.5310163320779155,1.3862943611198906,0.3515707720072185,0.0,1.2842706486970221,0.5198419235425293,-0.16666666666666666,0.0,0.5,0.6931471805599453,0.013658731435609119,1.0986122886681098,0.0,0.901924220663633,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.43318245760927576,0.3664429130052431,0.30651943694623157,0.0,0.0,0.3515707720072185,0.5,-0.854755645675727,-0.3087546192937967,-0.9166666666666666,0.0,0.0,0.0,-0.9991289923495571,0.0,0.0,0.7948045476831883,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.0057492420297994016,-0.2372295072783249,0.8494394201777513,0.0,0.0,0.24400373534466782,1.0,0.0,-2.1916201390601673,0.375,0.6931471805599453,0.5,0.6931471805599453,0.23360758054046846,0.6931471805599453,0.0,1.0009152527309557,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.47588997962551516,-0.06041149069790606,0.4480047831718298,0.0,0.0,0.14124512687173177,-1.0,0.19009117769282388,-0.06043881208083757,0.875,0.0,-0.5,0.0,0.36659990790619734,0.0,0.0,0.8715200532808833,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.371973483150726,-0.6982122049081693,-0.2193582286872437,0.0,0.0,-0.7773981450079146,-1.0,0.5000000000000001,-1.129165158013329,-0.25,0.0,0.0,0.0,-1.4032210639608103,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.37388772981402374,-0.6982122049081693,-0.20370344405651103,0.0,0.0,-0.7773981450079146,0.0,0.6299255022823318,1.168838751771368,0.6666666666666666,0.0,-0.5,0.0,-1.2702287365950815,0.0,0.0,-0.5092038975949189,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0.1404792878653607,0.023046824563485006,0.4326195150844243,0.0,0.0,0.24400373534466782,1.0,0.19009117769282388,0.05379969149313897,-0.6666666666666666,0.0,0.5,0.0,0.4279809820749953,0.0,0.0,0.7948045476831883,6.312432340628738,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.9044616917627524,0.6453937418298246,2.9708465425144146,5.4680601411351315,1.0986122886681098,0.08130200942150091,-0.25,-1.3547556456757268,-0.3186660338170819,0.375,0.6931471805599453,0.0,0.0,1.640257196908755,0.0,0.0,0.8218120328819019,9.414749525234143,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
-0.27628369962902555,0.3019246999678434,-0.22763829962102616,0.0,0.0,-0.7773981450079146,0.0,-2.209511291351454,-0.060747506793067826,1.125,0.0,-0.5,0.0,-0.042607253219122336,0.0,0.0,-0.27243756856691875,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.37388772981402374,0.30073417762344357,-0.2374960048663846,0.0,0.0,0.14124512687173177,-0.25,0.0,0.0,1.0,0.0,-0.5,0.0,-0.17048449107078475,0.0,0.0,0.6796433631037679,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1.649341390571755,0.24118175679376297,2.920277117114436,0.0,0.0,0.2620992806465889,-0.75,0.5000000000000001,-0.8982676256020822,1.0833333333333333,0.0,-0.5,0.0,0.5405129513844582,0.0,0.0,-0.27243756856691875,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-0.29350041694183937,-0.6982122049081693,-0.2007439646850398,0.0,0.0,0.18073584701433756,0.5,0.19009117769282388,0.23169644975490317,-0.5,0.0,0.5,0.6931471805599453,0.46890169818752725,0.0,0.0,0.5879516529461013,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.37388772981402374,-0.6982122049081693,-0.2374960048663846,0.0,0.0,-0.7773981450079146,-0.25,-0.4999999999999999,-0.0035078550865281057,-1.0833333333333333,0.0,-0.5,0.0,-0.3392824450349791,0.0,0.0,-0.37586401593546226,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.461355068772776,0.23644691383507438,-0.0637913419996155,0.0,0.0,0.16264309581536643,-0.25,0.5000000000000001,-0.05349828835092944,-0.4583333333333333,0.0,0.0,1.0986122886681098,0.054579447548141084,0.0,0.0,0.8715200532808833,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.37388772981402374,0.30073417762344357,-0.2374960048663846,0.0,0.0,-0.7773981450079146,0.5,-0.854755645675727,-0.2034074909594061,-0.625,0.0,-0.5,0.0,-0.6717632634493014,0.0,0.0,-0.69713590556265,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.248956157389303,0.05297385401236726,2.617381293688207,6.769641976852503,0.6931471805599453,0.28489156036564545,0.75,1.4214287331857036,-0.541918033121357,0.125,0.6931471805599453,0.0,0.0,0.059694537062207585,0.0,0.0,0.8218120328819019,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
-0.3700675774579464,-0.6982122049081693,-0.22990617586074813,0.0,0.0,-0.7773981450079146,0.0,-0.22483014339339577,0.3004529989049569,-1.0,0.0,-0.5,0.0,-0.18582975961298423,0.0,0.0,-0.37586401593546226,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
