income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,claims_no,claims_am,nights_booked,shop_am,credit_use_ic_0.0,credit_use_ic_1.0,credit_use_ic_Undefined,insurance_ic_0.0,insurance_ic_1.0,insurance_ic_Undefined,spa_ic_0.0,spa_ic_1.0,spa_ic_Undefined,married_cd_False,married_cd_True,sport_ic_0.0,sport_ic_1.0,sport_ic_Undefined,marketing_permit_0.0,marketing_permit_1.0,marketing_permit_Undefined,urban_ic_0.0,urban_ic_1.0,urban_ic_Undefined,dining_ic_0.0,dining_ic_1.0,dining_ic_Undefined,presidential_0.0,presidential_1.0,presidential_Undefined,prev_stay_0.0,prev_stay_1.0,prev_stay_Undefined,prev_all_in_stay_0.0,prev_all_in_stay_1.0,prev_all_in_stay_Undefined,company_ic_0.0,company_ic_1.0,company_ic_Undefined,gender_M,gender_Undefined,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0.0,retired_1.0,retired_Undefined,gold_status_0.0,gold_status_1.0,gold_status_Undefined,Dmg_class,Dmg_amount,Profit_amount
-0.2824662006415604,-0.230600192497468,-0.005028837506433,0.0,0.0,0.0813020094215009,1.0,0.3547556456757271,0.1421579928412826,0.2083333333333333,0.0,0.0,0.0,0.0,-1.2906890946513474,0.0,0.0,0.2047883151009829,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,550.921783735019,1121.717326450983
-0.1562437432243142,-0.1860844327936052,-0.1571828904052019,0.0,0.0,0.2337897853293062,-1.0,-0.2248301433933957,0.0537996914931389,-0.875,0.0,0.0,0.0,0.6931471805599453,-0.8763668440119612,0.0,0.0,0.3701062106874569,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,772.5641795091415,1403.2303483286007
0.4158694830233651,0.2225155481753467,0.8940615876075045,6.333279628139691,1.3862943611198906,0.2777746798193014,-1.0,0.3547556456757271,-0.5634079370606727,0.0833333333333333,0.0,0.0,0.0,0.0,0.2284924910264019,0.0,0.0,0.9827365556509192,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,827.7208587997962,1493.1339569321929
-0.3738877298140239,-0.6982122049081693,-0.2367349180050856,0.0,0.0,-0.7773981450079146,-0.75,0.0,-1.2169844574076314,-0.5,0.0,0.0,0.0,0.0,-1.2599985575669483,0.0,0.0,-0.2724375685669187,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,513.5665218165668,1242.4492516889836
0.8248446932055766,0.3415077759339182,0.2144971985958489,0.0,0.0,-0.7773981450079146,0.75,-1.3547556456757268,1.0559462976473486,0.5833333333333334,1.0,0.0,-0.5,0.0,0.0596945370622075,0.0,0.0,-0.2724375685669187,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,477.26225911360496,1550.7265295576915
0.3492309475866157,0.1648168883581437,1.5117466974364586,7.424761761823209,1.0986122886681098,0.2848915603656454,-0.5,0.0,0.3737781863677477,-0.5833333333333334,1.0,0.0,0.5,0.6931471805599453,0.3052188337373994,0.0,0.0,0.8218120328819019,6.825688526591135,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,835.6225812614265,1723.0909626980474
0.2400911194144683,0.0874099602801578,1.8429312768578447,0.0,0.6931471805599453,0.1626430958153664,0.0,0.0,-1.6485098462099164,-0.875,0.0,0.6931471805599453,0.5,0.0,-0.7638348747024983,0.6931471805599453,0.0,-0.2724375685669187,6.925598037572447,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,973.9975060725103,2336.886991860441
-0.3249343112317671,-0.3406020302929754,0.6598326423206684,4.770684624465665,1.0986122886681098,0.2533997897012408,2.0,0.8547556456757273,-0.531377938450811,0.2083333333333333,0.0,0.0,0.0,0.0,-0.1244486854441862,0.0,0.0,0.5423249388877636,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,799.8675924957802,1035.4740918185737
1.299232052913138,0.2560424190482273,1.2298440002191475,0.0,0.0,0.3515707720072185,0.5,-0.854755645675727,0.5552486147543323,-0.25,1.7095112913514543,0.0,0.5,0.0,1.0264464552207753,0.0,0.0,0.8473320943553588,0.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,554.5986474454892,1356.673236690731
-0.3738877298140239,-0.6982122049081693,-0.2374960048663839,0.0,0.0,-0.7773981450079146,-0.25,0.1900911776928238,-0.4081148552748019,-0.5416666666666666,0.0,0.0,0.0,0.0,-0.7945254117868973,0.0,0.0,-0.69713590556265,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1.0,529.032193727039,1786.0171265205724
-0.2188367197183365,-0.6982122049081693,0.4575782623313028,0.0,0.0,0.1412451268717317,1.75,1.1299255022823314,-2.117261400597908,-0.5416666666666666,0.0,0.0,0.5,0.0,-0.7382594271321659,0.0,0.0,0.6552431315104882,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,749.3319476192446,771.2571194852611
0.5960508860268211,0.2748982648362391,0.2767686436956137,7.106606137727303,1.6094379124341005,0.2620992806465889,-0.75,1.1299255022823314,0.1411210020604907,-0.1666666666666666,0.0,0.0,0.5,1.0986122886681098,1.2105896777271692,0.0,0.0,1.0352641023230895,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,1074.4474452359357,2541.593908355399
-0.0065768764573164,0.3444171441423668,0.12417675344384,0.0,0.0,0.1626430958153664,-0.5,0.5000000000000001,0.5026623069621988,0.8333333333333334,0.0,0.0,-0.5,0.0,-0.6410727263649024,0.0,0.0,0.8039830131944916,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,583.4836773793039,1015.1110666509115
-0.3681699403624972,-0.6982122049081693,-0.1564697425630623,0.0,0.0,0.0,-0.5,0.8547556456757273,0.6619673334322658,-0.9583333333333334,0.0,0.0,-0.5,0.0,-1.254883468052882,0.6931471805599453,0.0,-0.0545921263082744,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,736.3654150878945,1182.5177070025647
-0.3738877298140239,-0.6982122049081693,-0.2283937953939197,0.0,0.0,-0.7773981450079146,-1.0,-2.209511291351454,-0.5966798829870036,0.375,-1.7095112913514543,0.0,-0.5,0.0,0.0,0.0,0.0,-0.2724375685669187,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,427.9493655721025,1516.506668015323
1.2973866378413703,0.2668106493831751,2.960338163062471,0.0,0.0,0.1412451268717317,0.25,-0.4999999999999999,0.2196085471914345,1.1666666666666667,1.0,0.0,-0.5,0.0,0.3307942813077318,0.0,0.0,0.5260602047281708,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,592.9993315996837,1069.1398463614066
0.4020943420026004,0.1857000639563091,-0.0966311906628036,0.0,0.0,-0.7773981450079146,0.5,-0.854755645675727,1.8789525743838495,0.9583333333333334,0.0,0.0,-0.5,0.0,-0.0784128798175878,0.0,0.0,-0.2724375685669187,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,581.5348782878619,1575.6600765376359
0.8598081268226437,-0.1960304526846093,-0.0885076135087584,0.0,0.0,-0.7773981450079146,-0.5,0.1900911776928238,-0.6059812534085987,1.375,1.0,0.0,-0.5,0.0,0.2642981176248674,0.0,0.0,0.2047883151009829,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,604.3290643449294,1105.2010573511589
-0.0678336823067467,-0.0206478179865508,-0.2216109259476297,0.0,0.0,0.2440037353446678,1.25,-1.3547556456757268,-0.6172006819071063,-0.875,0.0,0.0,0.0,0.0,-1.398105974446744,0.0,0.0,-0.5092038975949189,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,456.2568784124592,1496.6915781354141
0.3023697554965127,0.1415987123727063,-0.1465287036017382,0.0,0.0,0.0813020094215009,-1.0,-0.854755645675727,0.8251893549662196,-0.875,0.0,0.0,0.0,0.0,-0.5336558465695059,0.0,0.0,0.5732362150321955,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,682.8139306178524,1311.9754056943113
-0.1740994740393013,0.3069471598545104,-0.1860520970435656,0.0,0.0,-0.7773981450079146,-0.25,0.0,0.6807265071818038,-1.125,0.0,0.0,-0.5,0.0,-0.2881315498943141,0.0,0.0,-0.2724375685669187,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,599.6302425321452,1584.5601282501189
1.4441767217703492,0.5162714777217778,0.8815201004278781,0.0,0.0,-0.7773981450079146,0.5,-2.209511291351454,1.9451484554438505,0.9166666666666666,1.7095112913514543,0.0,-0.5,0.0,0.5405129513844582,0.0,0.0,-0.5092038975949189,8.625010265489616,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,588.6206330626584,3103.95970168322
0.6359513359190653,0.3012848306539023,0.2338745478235905,0.0,0.0,0.3253741551073228,0.0,-0.4999999999999999,-1.8498316304730404,0.6666666666666666,0.0,0.0,0.0,0.0,-0.1193335959301197,0.0,0.0,0.8473320943553588,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,482.2802099632905,1273.316324353215
0.278856742634434,0.0355292799463957,1.1486347954970575,0.0,0.6931471805599453,0.1964091504788918,0.0,-0.854755645675727,-0.0227692345860034,-0.875,0.0,0.0,0.5,0.0,0.3359093708217984,0.0,0.0,0.1704394655088491,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,669.7476261927243,1264.030401307189
-0.2215367570847172,-0.2242530632810618,0.4152469163631546,0.0,0.0,0.2102344209655048,-0.75,0.3547556456757271,0.3229223300719128,-0.1666666666666666,0.0,0.6931471805599453,0.0,0.0,-0.1039883273879203,0.0,0.0,1.1430839225090894,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,846.9075552249648,1215.1174312351907
0.196512562265826,0.1134429035808724,0.0522669595319415,0.0,0.0,0.1964091504788918,0.25,0.5000000000000001,0.4210360632555122,-0.9166666666666666,0.0,0.0,0.0,0.0,0.044349268520008,0.0,0.0,0.8218120328819019,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1.0,592.1452761719338,1264.4944177144928
-0.2201846550360538,-0.1518468423971464,-0.2231150118211723,0.0,0.0,-0.7773981450079146,0.5,-0.4999999999999999,-1.3788720497823774,0.6666666666666666,1.0,0.0,-0.5,0.0,0.5302827723563253,0.0,0.0,0.6676037936806919,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,424.9921617857287,1256.8196296902963
0.8335477212906838,0.2618820568002608,0.3479490878923422,0.0,0.0,0.2916015803787529,0.25,0.5000000000000001,-0.1363394812741618,0.5,0.0,0.0,0.5,0.0,0.3665999079061973,0.0,0.0,1.3009081169161505,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,646.6355577788996,1195.0068561244318
0.5558215235161961,0.2726953440389313,0.9491180775525112,7.5310163320779155,1.3862943611198906,0.3515707720072185,0.0,1.284270648697022,0.5198419235425293,-0.1666666666666666,0.0,0.0,0.5,0.6931471805599453,0.0136587314356091,1.0986122886681098,0.0,0.901924220663633,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,895.4044540371574,1874.0228711442842
0.4331824576092756,0.3664429130052431,0.306519436946232,0.0,0.0,0.3515707720072185,0.5,-0.854755645675727,-0.3087546192937967,-0.9166666666666666,0.0,0.0,0.0,0.0,-0.9991289923495572,0.0,0.0,0.7948045476831883,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,614.9446432647427,1107.5982368682555
-0.0057492420297995,-0.2372295072783249,0.8494394201777515,0.0,0.0,0.2440037353446678,1.0,0.0,-2.1916201390601677,0.375,0.0,0.6931471805599453,0.5,0.6931471805599453,0.2336075805404684,0.6931471805599453,0.0,1.0009152527309555,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,732.0466646339082,1037.1433191682263
0.4758899796255149,-0.060411490697906,0.4480047831718301,0.0,0.0,0.1412451268717317,-1.0,0.1900911776928238,-0.0604388120808375,0.875,1.0,0.0,-0.5,0.0,0.3665999079061973,0.0,0.0,0.8715200532808833,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,753.8142861615564,1394.0075064898326
-0.3719734831507262,-0.6982122049081693,-0.219358228687243,0.0,0.0,-0.7773981450079146,-1.0,0.5000000000000001,-1.129165158013329,-0.25,0.0,0.0,0.0,0.0,-1.4032210639608105,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,619.8775500623212,1386.8119200695808
-0.3738877298140239,-0.6982122049081693,-0.2037034440565104,0.0,0.0,-0.7773981450079146,0.0,0.6299255022823318,1.168838751771368,0.6666666666666666,0.0,0.0,-0.5,0.0,-1.2702287365950815,0.0,0.0,-0.5092038975949189,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,679.5681603437921,1850.803490513702
0.1404792878653605,0.023046824563485,0.4326195150844247,0.0,0.0,0.2440037353446678,1.0,0.1900911776928238,0.0537996914931389,-0.6666666666666666,0.0,0.0,0.5,0.0,0.4279809820749953,0.0,0.0,0.7948045476831883,6.312432340628738,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0,665.2679651514799,1404.39317602591
1.904461691762752,0.6453937418298246,2.9708465425144137,5.468060141135132,1.0986122886681098,0.0813020094215009,-0.25,-1.3547556456757268,-0.3186660338170819,0.375,1.7095112913514543,0.6931471805599453,0.0,0.0,1.640257196908755,0.0,0.0,0.8218120328819019,9.414749525234145,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,668.8047967019573,2078.4833698863713
-0.2762836996290257,0.3019246999678434,-0.2276382996210255,0.0,0.0,-0.7773981450079146,0.0,-2.209511291351454,-0.0607475067930678,1.125,0.0,0.0,-0.5,0.0,-0.0426072532191223,0.0,0.0,-0.2724375685669187,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,516.3995249340569,1402.815988134979
-0.3738877298140239,0.3007341776234435,-0.2374960048663839,0.0,0.0,0.1412451268717317,-0.25,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.1704844910707847,0.0,0.0,0.6796433631037679,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,641.443227514754,1025.437087840645
1.6493413905717549,0.2411817567937629,2.920277117114435,0.0,0.0,0.2620992806465889,-0.75,0.5000000000000001,-0.8982676256020822,1.0833333333333333,1.7095112913514543,0.0,-0.5,0.0,0.5405129513844582,0.0,0.0,-0.2724375685669187,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,795.8173527508343,2960.6450978384846
-0.2935004169418395,-0.6982122049081693,-0.2007439646850391,0.0,0.0,0.1807358470143375,0.5,0.1900911776928238,0.2316964497549031,-0.5,0.0,0.0,0.5,0.6931471805599453,0.4689016981875272,0.0,0.0,0.5879516529461013,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,678.1852531263281,1218.0795739664006
-0.3738877298140239,-0.6982122049081693,-0.2374960048663839,0.0,0.0,-0.7773981450079146,-0.25,-0.4999999999999999,-0.0035078550865281,-1.0833333333333333,0.0,0.0,-0.5,0.0,-0.3392824450349791,0.0,0.0,-0.3758640159354622,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,446.90021986264316,1815.6816467286396
0.4613550687727758,0.2364469138350743,-0.0637913419996149,0.0,0.0,0.1626430958153664,-0.25,0.5000000000000001,-0.0534982883509294,-0.4583333333333333,0.0,0.0,0.0,1.0986122886681098,0.054579447548141,0.0,0.0,0.8715200532808833,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,542.324135835812,1396.0557034863405
-0.3738877298140239,0.3007341776234435,-0.2374960048663839,0.0,0.0,-0.7773981450079146,0.5,-0.854755645675727,-0.2034074909594061,-0.625,0.0,0.0,-0.5,0.0,-0.6717632634493014,0.0,0.0,-0.69713590556265,0.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,438.31175799253356,1855.7529040458903
